day,emissions
2020-05-25 00:00:00,8107.858909299
2020-05-26 00:00:00,8105.916267181
2020-05-27 00:00:00,8103.974090519
2020-05-28 00:00:00,8102.032379203
2020-05-29 00:00:00,8100.091133121
2020-05-30 00:00:00,8098.150352161
2020-05-31 00:00:00,8096.210036212
2020-06-01 00:00:00,8094.270185162
2020-06-02 00:00:00,8092.330798902
2020-06-03 00:00:00,8090.391877316
2020-06-04 00:00:00,8088.453420298
2020-06-05 00:00:00,8086.515427732
2020-06-06 00:00:00,8084.577899510
2020-06-07 00:00:00,8082.640835519
2020-06-08 00:00:00,8080.704235649
2020-06-09 00:00:00,8078.768099788
2020-06-10 00:00:00,8076.832427824
2020-06-11 00:00:00,8074.897219647
2020-06-12 00:00:00,8072.962475147
2020-06-13 00:00:00,8071.028194210
2020-06-14 00:00:00,8069.094376728
2020-06-15 00:00:00,8067.161022587
2020-06-16 00:00:00,8065.228131678
2020-06-17 00:00:00,8063.295703890
2020-06-18 00:00:00,8061.363739110
2020-06-19 00:00:00,8059.432237230
2020-06-20 00:00:00,8057.501198138
2020-06-21 00:00:00,8055.570621721
2020-06-22 00:00:00,8053.640507872
2020-06-23 00:00:00,8051.710856476
2020-06-24 00:00:00,8049.781667425
2020-06-25 00:00:00,8047.852940608
2020-06-26 00:00:00,8045.924675914
2020-06-27 00:00:00,8043.996873230
2020-06-28 00:00:00,8042.069532450
2020-06-29 00:00:00,8040.142653459
2020-06-30 00:00:00,8038.216236149
2020-07-01 00:00:00,8036.290280407
2020-07-02 00:00:00,8034.364786125
2020-07-03 00:00:00,8032.439753190
2020-07-04 00:00:00,8030.515181494
2020-07-05 00:00:00,8028.591070925
2020-07-06 00:00:00,8026.667421372
2020-07-07 00:00:00,8024.744232725
2020-07-08 00:00:00,8022.821504875
2020-07-09 00:00:00,8020.899237709
2020-07-10 00:00:00,8018.977431120
2020-07-11 00:00:00,8017.056084993
2020-07-12 00:00:00,8015.135199223
2020-07-13 00:00:00,8013.214773695
2020-07-14 00:00:00,8011.294808301
2020-07-15 00:00:00,8009.375302932
2020-07-16 00:00:00,8007.456257474
2020-07-17 00:00:00,8005.537671821
2020-07-18 00:00:00,8003.619545861
2020-07-19 00:00:00,8001.701879482
2020-07-20 00:00:00,7999.784672577
2020-07-21 00:00:00,7997.867925034
2020-07-22 00:00:00,7995.951636744
2020-07-23 00:00:00,7994.035807597
2020-07-24 00:00:00,7992.120437480
2020-07-25 00:00:00,7990.205526288
2020-07-26 00:00:00,7988.291073908
2020-07-27 00:00:00,7986.377080230
2020-07-28 00:00:00,7984.463545145
2020-07-29 00:00:00,7982.550468542
2020-07-30 00:00:00,7980.637850314
2020-07-31 00:00:00,7978.725690347
2020-08-01 00:00:00,7976.813988534
2020-08-02 00:00:00,7974.902744765
2020-08-03 00:00:00,7972.991958929
2020-08-04 00:00:00,7971.081630918
2020-08-05 00:00:00,7969.171760621
2020-08-06 00:00:00,7967.262347928
2020-08-07 00:00:00,7965.353392731
2020-08-08 00:00:00,7963.444894919
2020-08-09 00:00:00,7961.536854384
2020-08-10 00:00:00,7959.629271013
2020-08-11 00:00:00,7957.722144701
2020-08-12 00:00:00,7955.815475335
2020-08-13 00:00:00,7953.909262807
2020-08-14 00:00:00,7952.003507008
2020-08-15 00:00:00,7950.098207827
2020-08-16 00:00:00,7948.193365156
2020-08-17 00:00:00,7946.288978885
2020-08-18 00:00:00,7944.385048905
2020-08-19 00:00:00,7942.481575105
2020-08-20 00:00:00,7940.578557379
2020-08-21 00:00:00,7938.675995615
2020-08-22 00:00:00,7936.773889704
2020-08-23 00:00:00,7934.872239539
2020-08-24 00:00:00,7932.971045008
2020-08-25 00:00:00,7931.070306003
2020-08-26 00:00:00,7929.170022415
2020-08-27 00:00:00,7927.270194134
2020-08-28 00:00:00,7925.370821053
2020-08-29 00:00:00,7923.471903062
2020-08-30 00:00:00,7921.573440049
2020-08-31 00:00:00,7919.675431910
2020-09-01 00:00:00,7917.777878533
2020-09-02 00:00:00,7915.880779809
2020-09-03 00:00:00,7913.984135629
2020-09-04 00:00:00,7912.087945886
2020-09-05 00:00:00,7910.192210470
2020-09-06 00:00:00,7908.296929271
2020-09-07 00:00:00,7906.402102182
2020-09-08 00:00:00,7904.507729093
2020-09-09 00:00:00,7902.613809896
2020-09-10 00:00:00,7900.720344481
2020-09-11 00:00:00,7898.827332740
2020-09-12 00:00:00,7896.934774566
2020-09-13 00:00:00,7895.042669847
2020-09-14 00:00:00,7893.151018477
2020-09-15 00:00:00,7891.259820346
2020-09-16 00:00:00,7889.369075346
2020-09-17 00:00:00,7887.478783369
2020-09-18 00:00:00,7885.588944304
2020-09-19 00:00:00,7883.699558047
2020-09-20 00:00:00,7881.810624484
2020-09-21 00:00:00,7879.922143511
2020-09-22 00:00:00,7878.034115017
2020-09-23 00:00:00,7876.146538894
2020-09-24 00:00:00,7874.259415036
2020-09-25 00:00:00,7872.372743331
2020-09-26 00:00:00,7870.486523672
2020-09-27 00:00:00,7868.600755952
2020-09-28 00:00:00,7866.715440062
2020-09-29 00:00:00,7864.830575893
2020-09-30 00:00:00,7862.946163337
2020-10-01 00:00:00,7861.062202286
2020-10-02 00:00:00,7859.178692632
2020-10-03 00:00:00,7857.295634267
2020-10-04 00:00:00,7855.413027083
2020-10-05 00:00:00,7853.530870971
2020-10-06 00:00:00,7851.649165822
2020-10-07 00:00:00,7849.767911532
2020-10-08 00:00:00,7847.887107988
2020-10-09 00:00:00,7846.006755086
2020-10-10 00:00:00,7844.126852715
2020-10-11 00:00:00,7842.247400770
2020-10-12 00:00:00,7840.368399140
2020-10-13 00:00:00,7838.489847719
2020-10-14 00:00:00,7836.611746399
2020-10-15 00:00:00,7834.734095071
2020-10-16 00:00:00,7832.856893630
2020-10-17 00:00:00,7830.980141964
2020-10-18 00:00:00,7829.103839969
2020-10-19 00:00:00,7827.227987535
2020-10-20 00:00:00,7825.352584556
2020-10-21 00:00:00,7823.477630922
2020-10-22 00:00:00,7821.603126528
2020-10-23 00:00:00,7819.729071264
2020-10-24 00:00:00,7817.855465024
2020-10-25 00:00:00,7815.982307699
2020-10-26 00:00:00,7814.109599184
2020-10-27 00:00:00,7812.237339368
2020-10-28 00:00:00,7810.365528147
2020-10-29 00:00:00,7808.494165410
2020-10-30 00:00:00,7806.623251052
2020-10-31 00:00:00,7804.752784965
2020-11-01 00:00:00,7802.882767042
2020-11-02 00:00:00,7801.013197174
2020-11-03 00:00:00,7799.144075256
2020-11-04 00:00:00,7797.275401178
2020-11-05 00:00:00,7795.407174835
2020-11-06 00:00:00,7793.539396118
2020-11-07 00:00:00,7791.672064922
2020-11-08 00:00:00,7789.805181137
2020-11-09 00:00:00,7787.938744658
2020-11-10 00:00:00,7786.072755376
2020-11-11 00:00:00,7784.207213187
2020-11-12 00:00:00,7782.342117979
2020-11-13 00:00:00,7780.477469649
2020-11-14 00:00:00,7778.613268088
2020-11-15 00:00:00,7776.749513191
2020-11-16 00:00:00,7774.886204847
2020-11-17 00:00:00,7773.023342954
2020-11-18 00:00:00,7771.160927401
2020-11-19 00:00:00,7769.298958082
2020-11-20 00:00:00,7767.437434893
2020-11-21 00:00:00,7765.576357722
2020-11-22 00:00:00,7763.715726467
2020-11-23 00:00:00,7761.855541017
2020-11-24 00:00:00,7759.995801270
2020-11-25 00:00:00,7758.136507114
2020-11-26 00:00:00,7756.277658446
2020-11-27 00:00:00,7754.419255157
2020-11-28 00:00:00,7752.561297142
2020-11-29 00:00:00,7750.703784293
2020-11-30 00:00:00,7748.846716504
2020-12-01 00:00:00,7746.990093669
2020-12-02 00:00:00,7745.133915680
2020-12-03 00:00:00,7743.278182431
2020-12-04 00:00:00,7741.422893815
2020-12-05 00:00:00,7739.568049727
2020-12-06 00:00:00,7737.713650059
2020-12-07 00:00:00,7735.859694705
2020-12-08 00:00:00,7734.006183558
2020-12-09 00:00:00,7732.153116513
2020-12-10 00:00:00,7730.300493462
2020-12-11 00:00:00,7728.448314299
2020-12-12 00:00:00,7726.596578918
2020-12-13 00:00:00,7724.745287214
2020-12-14 00:00:00,7722.894439078
2020-12-15 00:00:00,7721.044034405
2020-12-16 00:00:00,7719.194073089
2020-12-17 00:00:00,7717.344555024
2020-12-18 00:00:00,7715.495480102
2020-12-19 00:00:00,7713.646848220
2020-12-20 00:00:00,7711.798659268
2020-12-21 00:00:00,7709.950913144
2020-12-22 00:00:00,7708.103609738
2020-12-23 00:00:00,7706.256748947
2020-12-24 00:00:00,7704.410330662
2020-12-25 00:00:00,7702.564354780
2020-12-26 00:00:00,7700.718821194
2020-12-27 00:00:00,7698.873729796
2020-12-28 00:00:00,7697.029080483
2020-12-29 00:00:00,7695.184873147
2020-12-30 00:00:00,7693.341107684
2020-12-31 00:00:00,7691.497783986
2021-01-01 00:00:00,7689.654901948
2021-01-02 00:00:00,7687.812461465
2021-01-03 00:00:00,7685.970462431
2021-01-04 00:00:00,7684.128904738
2021-01-05 00:00:00,7682.287788283
2021-01-06 00:00:00,7680.447112960
2021-01-07 00:00:00,7678.606878662
2021-01-08 00:00:00,7676.767085284
2021-01-09 00:00:00,7674.927732720
2021-01-10 00:00:00,7673.088820865
2021-01-11 00:00:00,7671.250349613
2021-01-12 00:00:00,7669.412318859
2021-01-13 00:00:00,7667.574728496
2021-01-14 00:00:00,7665.737578420
2021-01-15 00:00:00,7663.900868525
2021-01-16 00:00:00,7662.064598705
2021-01-17 00:00:00,7660.228768856
2021-01-18 00:00:00,7658.393378870
2021-01-19 00:00:00,7656.558428646
2021-01-20 00:00:00,7654.723918073
2021-01-21 00:00:00,7652.889847050
2021-01-22 00:00:00,7651.056215470
2021-01-23 00:00:00,7649.223023227
2021-01-24 00:00:00,7647.390270219
2021-01-25 00:00:00,7645.557956336
2021-01-26 00:00:00,7643.726081476
2021-01-27 00:00:00,7641.894645534
2021-01-28 00:00:00,7640.063648403
2021-01-29 00:00:00,7638.233089978
2021-01-30 00:00:00,7636.402970156
2021-01-31 00:00:00,7634.573288829
2021-02-01 00:00:00,7632.744045895
2021-02-02 00:00:00,7630.915241247
2021-02-03 00:00:00,7629.086874780
2021-02-04 00:00:00,7627.258946389
2021-02-05 00:00:00,7625.431455970
2021-02-06 00:00:00,7623.604403418
2021-02-07 00:00:00,7621.777788627
2021-02-08 00:00:00,7619.951611492
2021-02-09 00:00:00,7618.125871911
2021-02-10 00:00:00,7616.300569774
2021-02-11 00:00:00,7614.475704982
2021-02-12 00:00:00,7612.651277426
2021-02-13 00:00:00,7610.827287003
2021-02-14 00:00:00,7609.003733607
2021-02-15 00:00:00,7607.180617136
2021-02-16 00:00:00,7605.357937482
2021-02-17 00:00:00,7603.535694542
2021-02-18 00:00:00,7601.713888212
2021-02-19 00:00:00,7599.892518386
2021-02-20 00:00:00,7598.071584960
2021-02-21 00:00:00,7596.251087830
2021-02-22 00:00:00,7594.431026890
2021-02-23 00:00:00,7592.611402037
2021-02-24 00:00:00,7590.792213167
2021-02-25 00:00:00,7588.973460172
2021-02-26 00:00:00,7587.155142952
2021-02-27 00:00:00,7585.337261399
2021-02-28 00:00:00,7583.519815412
2021-03-01 00:00:00,7581.702804884
2021-03-02 00:00:00,7579.886229711
2021-03-03 00:00:00,7578.070089791
2021-03-04 00:00:00,7576.254385015
2021-03-05 00:00:00,7574.439115285
2021-03-06 00:00:00,7572.624280491
2021-03-07 00:00:00,7570.809880532
2021-03-08 00:00:00,7568.995915303
2021-03-09 00:00:00,7567.182384700
2021-03-10 00:00:00,7565.369288618
2021-03-11 00:00:00,7563.556626955
2021-03-12 00:00:00,7561.744399605
2021-03-13 00:00:00,7559.932606464
2021-03-14 00:00:00,7558.121247429
2021-03-15 00:00:00,7556.310322395
2021-03-16 00:00:00,7554.499831258
2021-03-17 00:00:00,7552.689773916
2021-03-18 00:00:00,7550.880150262
2021-03-19 00:00:00,7549.070960195
2021-03-20 00:00:00,7547.262203608
2021-03-21 00:00:00,7545.453880401
2021-03-22 00:00:00,7543.645990466
2021-03-23 00:00:00,7541.838533703
2021-03-24 00:00:00,7540.031510005
2021-03-25 00:00:00,7538.224919270
2021-03-26 00:00:00,7536.418761395
2021-03-27 00:00:00,7534.613036274
2021-03-28 00:00:00,7532.807743805
2021-03-29 00:00:00,7531.002883884
2021-03-30 00:00:00,7529.198456408
2021-03-31 00:00:00,7527.394461271
2021-04-01 00:00:00,7525.590898371
2021-04-02 00:00:00,7523.787767606
2021-04-03 00:00:00,7521.985068871
2021-04-04 00:00:00,7520.182802061
2021-04-05 00:00:00,7518.380967074
2021-04-06 00:00:00,7516.579563808
2021-04-07 00:00:00,7514.778592156
2021-04-08 00:00:00,7512.978052019
2021-04-09 00:00:00,7511.177943289
2021-04-10 00:00:00,7509.378265866
2021-04-11 00:00:00,7507.579019645
2021-04-12 00:00:00,7505.780204524
2021-04-13 00:00:00,7503.981820398
2021-04-14 00:00:00,7502.183867165
2021-04-15 00:00:00,7500.386344722
2021-04-16 00:00:00,7498.589252964
2021-04-17 00:00:00,7496.792591790
2021-04-18 00:00:00,7494.996361095
2021-04-19 00:00:00,7493.200560777
2021-04-20 00:00:00,7491.405190733
2021-04-21 00:00:00,7489.610250859
2021-04-22 00:00:00,7487.815741053
2021-04-23 00:00:00,7486.021661211
2021-04-24 00:00:00,7484.228011229
2021-04-25 00:00:00,7482.434791008
2021-04-26 00:00:00,7480.642000440
2021-04-27 00:00:00,7478.849639426
2021-04-28 00:00:00,7477.057707860
2021-04-29 00:00:00,7475.266205642
2021-04-30 00:00:00,7473.475132668
2021-05-01 00:00:00,7471.684488833
2021-05-02 00:00:00,7469.894274038
2021-05-03 00:00:00,7468.104488177
2021-05-04 00:00:00,7466.315131148
2021-05-05 00:00:00,7464.526202851
2021-05-06 00:00:00,7462.737703180
2021-05-07 00:00:00,7460.949632032
2021-05-08 00:00:00,7459.161989307
2021-05-09 00:00:00,7457.374774901
2021-05-10 00:00:00,7455.587988711
2021-05-11 00:00:00,7453.801630635
2021-05-12 00:00:00,7452.015700570
2021-05-13 00:00:00,7450.230198413
2021-05-14 00:00:00,7448.445124064
2021-05-15 00:00:00,7446.660477417
2021-05-16 00:00:00,7444.876258371
2021-05-17 00:00:00,7443.092466825
2021-05-18 00:00:00,7441.309102675
2021-05-19 00:00:00,7439.526165817
2021-05-20 00:00:00,7437.743656153
2021-05-21 00:00:00,7435.961573577
2021-05-22 00:00:00,7434.179917987
2021-05-23 00:00:00,7432.398689283
2021-05-24 00:00:00,7430.617887361
2021-05-25 00:00:00,7428.837512118
2021-05-26 00:00:00,7427.057563453
2021-05-27 00:00:00,7425.278041263
2021-05-28 00:00:00,7423.498945448
2021-05-29 00:00:00,7421.720275903
2021-05-30 00:00:00,7419.942032527
2021-05-31 00:00:00,7418.164215218
2021-06-01 00:00:00,7416.386823874
2021-06-02 00:00:00,7414.609858393
2021-06-03 00:00:00,7412.833318672
2021-06-04 00:00:00,7411.057204611
2021-06-05 00:00:00,7409.281516105
2021-06-06 00:00:00,7407.506253055
2021-06-07 00:00:00,7405.731415358
2021-06-08 00:00:00,7403.957002911
2021-06-09 00:00:00,7402.183015614
2021-06-10 00:00:00,7400.409453363
2021-06-11 00:00:00,7398.636316058
2021-06-12 00:00:00,7396.863603597
2021-06-13 00:00:00,7395.091315877
2021-06-14 00:00:00,7393.319452797
2021-06-15 00:00:00,7391.548014255
2021-06-16 00:00:00,7389.777000151
2021-06-17 00:00:00,7388.006410379
2021-06-18 00:00:00,7386.236244843
2021-06-19 00:00:00,7384.466503437
2021-06-20 00:00:00,7382.697186061
2021-06-21 00:00:00,7380.928292613
2021-06-22 00:00:00,7379.159822992
2021-06-23 00:00:00,7377.391777096
2021-06-24 00:00:00,7375.624154824
2021-06-25 00:00:00,7373.856956074
2021-06-26 00:00:00,7372.090180744
2021-06-27 00:00:00,7370.323828734
2021-06-28 00:00:00,7368.557899941
2021-06-29 00:00:00,7366.792394265
2021-06-30 00:00:00,7365.027311604
2021-07-01 00:00:00,7363.262651856
2021-07-02 00:00:00,7361.498414921
2021-07-03 00:00:00,7359.734600696
2021-07-04 00:00:00,7357.971209081
2021-07-05 00:00:00,7356.208239975
2021-07-06 00:00:00,7354.445693276
2021-07-07 00:00:00,7352.683568883
2021-07-08 00:00:00,7350.921866695
2021-07-09 00:00:00,7349.160586610
2021-07-10 00:00:00,7347.399728528
2021-07-11 00:00:00,7345.639292348
2021-07-12 00:00:00,7343.879277967
2021-07-13 00:00:00,7342.119685286
2021-07-14 00:00:00,7340.360514203
2021-07-15 00:00:00,7338.601764617
2021-07-16 00:00:00,7336.843436428
2021-07-17 00:00:00,7335.085529533
2021-07-18 00:00:00,7333.328043834
2021-07-19 00:00:00,7331.570979227
2021-07-20 00:00:00,7329.814335613
2021-07-21 00:00:00,7328.058112891
2021-07-22 00:00:00,7326.302310959
2021-07-23 00:00:00,7324.546929717
2021-07-24 00:00:00,7322.791969065
2021-07-25 00:00:00,7321.037428900
2021-07-26 00:00:00,7319.283309124
2021-07-27 00:00:00,7317.529609634
2021-07-28 00:00:00,7315.776330331
2021-07-29 00:00:00,7314.023471113
2021-07-30 00:00:00,7312.271031880
2021-07-31 00:00:00,7310.519012531
2021-08-01 00:00:00,7308.767412966
2021-08-02 00:00:00,7307.016233084
2021-08-03 00:00:00,7305.265472785
2021-08-04 00:00:00,7303.515131967
2021-08-05 00:00:00,7301.765210530
2021-08-06 00:00:00,7300.015708376
2021-08-07 00:00:00,7298.266625401
2021-08-08 00:00:00,7296.517961507
2021-08-09 00:00:00,7294.769716592
2021-08-10 00:00:00,7293.021890556
2021-08-11 00:00:00,7291.274483300
2021-08-12 00:00:00,7289.527494722
2021-08-13 00:00:00,7287.780924722
2021-08-14 00:00:00,7286.034773200
2021-08-15 00:00:00,7284.289040056
2021-08-16 00:00:00,7282.543725190
2021-08-17 00:00:00,7280.798828500
2021-08-18 00:00:00,7279.054349888
2021-08-19 00:00:00,7277.310289253
2021-08-20 00:00:00,7275.566646494
2021-08-21 00:00:00,7273.823421513
2021-08-22 00:00:00,7272.080614206
2021-08-23 00:00:00,7270.338224478
2021-08-24 00:00:00,7268.596252225
2021-08-25 00:00:00,7266.854697349
2021-08-26 00:00:00,7265.113559749
2021-08-27 00:00:00,7263.372839325
2021-08-28 00:00:00,7261.632535978
2021-08-29 00:00:00,7259.892649608
2021-08-30 00:00:00,7258.153180113
2021-08-31 00:00:00,7256.414127396
2021-09-01 00:00:00,7254.675491356
2021-09-02 00:00:00,7252.937271892
2021-09-03 00:00:00,7251.199468906
2021-09-04 00:00:00,7249.462082297
2021-09-05 00:00:00,7247.725111966
2021-09-06 00:00:00,7245.988557813
2021-09-07 00:00:00,7244.252419737
2021-09-08 00:00:00,7242.516697641
2021-09-09 00:00:00,7240.781391423
2021-09-10 00:00:00,7239.046500984
2021-09-11 00:00:00,7237.312026225
2021-09-12 00:00:00,7235.577967046
2021-09-13 00:00:00,7233.844323347
2021-09-14 00:00:00,7232.111095030
2021-09-15 00:00:00,7230.378281993
2021-09-16 00:00:00,7228.645884138
2021-09-17 00:00:00,7226.913901366
2021-09-18 00:00:00,7225.182333576
2021-09-19 00:00:00,7223.451180670
2021-09-20 00:00:00,7221.720442548
2021-09-21 00:00:00,7219.990119111
2021-09-22 00:00:00,7218.260210259
2021-09-23 00:00:00,7216.530715892
2021-09-24 00:00:00,7214.801635913
2021-09-25 00:00:00,7213.072970222
2021-09-26 00:00:00,7211.344718717
2021-09-27 00:00:00,7209.616881302
2021-09-28 00:00:00,7207.889457877
2021-09-29 00:00:00,7206.162448342
2021-09-30 00:00:00,7204.435852598
2021-10-01 00:00:00,7202.709670547
2021-10-02 00:00:00,7200.983902089
2021-10-03 00:00:00,7199.258547124
2021-10-04 00:00:00,7197.533605554
2021-10-05 00:00:00,7195.809077281
2021-10-06 00:00:00,7194.084962203
2021-10-07 00:00:00,7192.361260224
2021-10-08 00:00:00,7190.637971244
2021-10-09 00:00:00,7188.915095163
2021-10-10 00:00:00,7187.192631884
2021-10-11 00:00:00,7185.470581306
2021-10-12 00:00:00,7183.748943331
2021-10-13 00:00:00,7182.027717861
2021-10-14 00:00:00,7180.306904796
2021-10-15 00:00:00,7178.586504038
2021-10-16 00:00:00,7176.866515488
2021-10-17 00:00:00,7175.146939047
2021-10-18 00:00:00,7173.427774615
2021-10-19 00:00:00,7171.709022097
2021-10-20 00:00:00,7169.990681389
2021-10-21 00:00:00,7168.272752398
2021-10-22 00:00:00,7166.555235021
2021-10-23 00:00:00,7164.838129162
2021-10-24 00:00:00,7163.121434720
2021-10-25 00:00:00,7161.405151599
2021-10-26 00:00:00,7159.689279698
2021-10-27 00:00:00,7157.973818922
2021-10-28 00:00:00,7156.258769168
2021-10-29 00:00:00,7154.544130340
2021-10-30 00:00:00,7152.829902341
2021-10-31 00:00:00,7151.116085068
2021-11-01 00:00:00,7149.402678429
2021-11-02 00:00:00,7147.689682319
2021-11-03 00:00:00,7145.977096644
2021-11-04 00:00:00,7144.264921304
2021-11-05 00:00:00,7142.553156201
2021-11-06 00:00:00,7140.841801237
2021-11-07 00:00:00,7139.130856314
2021-11-08 00:00:00,7137.420321332
2021-11-09 00:00:00,7135.710196195
2021-11-10 00:00:00,7134.000480803
2021-11-11 00:00:00,7132.291175059
2021-11-12 00:00:00,7130.582278864
2021-11-13 00:00:00,7128.873792122
2021-11-14 00:00:00,7127.165714731
2021-11-15 00:00:00,7125.458046597
2021-11-16 00:00:00,7123.750787619
2021-11-17 00:00:00,7122.043937700
2021-11-18 00:00:00,7120.337496743
2021-11-19 00:00:00,7118.631464648
2021-11-20 00:00:00,7116.925841319
2021-11-21 00:00:00,7115.220626656
2021-11-22 00:00:00,7113.515820564
2021-11-23 00:00:00,7111.811422942
2021-11-24 00:00:00,7110.107433694
2021-11-25 00:00:00,7108.403852722
2021-11-26 00:00:00,7106.700679926
2021-11-27 00:00:00,7104.997915212
2021-11-28 00:00:00,7103.295558480
2021-11-29 00:00:00,7101.593609632
2021-11-30 00:00:00,7099.892068570
2021-12-01 00:00:00,7098.190935199
2021-12-02 00:00:00,7096.490209417
2021-12-03 00:00:00,7094.789891131
2021-12-04 00:00:00,7093.089980240
2021-12-05 00:00:00,7091.390476647
2021-12-06 00:00:00,7089.691380256
2021-12-07 00:00:00,7087.992690967
2021-12-08 00:00:00,7086.294408685
2021-12-09 00:00:00,7084.596533310
2021-12-10 00:00:00,7082.899064747
2021-12-11 00:00:00,7081.202002897
2021-12-12 00:00:00,7079.505347663
2021-12-13 00:00:00,7077.809098946
2021-12-14 00:00:00,7076.113256651
2021-12-15 00:00:00,7074.417820680
2021-12-16 00:00:00,7072.722790935
2021-12-17 00:00:00,7071.028167319
2021-12-18 00:00:00,7069.333949734
2021-12-19 00:00:00,7067.640138085
2021-12-20 00:00:00,7065.946732271
2021-12-21 00:00:00,7064.253732198
2021-12-22 00:00:00,7062.561137767
2021-12-23 00:00:00,7060.868948882
2021-12-24 00:00:00,7059.177165446
2021-12-25 00:00:00,7057.485787359
2021-12-26 00:00:00,7055.794814528
2021-12-27 00:00:00,7054.104246853
2021-12-28 00:00:00,7052.414084239
2021-12-29 00:00:00,7050.724326585
2021-12-30 00:00:00,7049.034973800
2021-12-31 00:00:00,7047.346025782
2022-01-01 00:00:00,7045.657482436
2022-01-02 00:00:00,7043.969343664
2022-01-03 00:00:00,7042.281609372
2022-01-04 00:00:00,7040.594279459
2022-01-05 00:00:00,7038.907353831
2022-01-06 00:00:00,7037.220832389
2022-01-07 00:00:00,7035.534715039
2022-01-08 00:00:00,7033.849001682
2022-01-09 00:00:00,7032.163692222
2022-01-10 00:00:00,7030.478786561
2022-01-11 00:00:00,7028.794284604
2022-01-12 00:00:00,7027.110186253
2022-01-13 00:00:00,7025.426491412
2022-01-14 00:00:00,7023.743199984
2022-01-15 00:00:00,7022.060311873
2022-01-16 00:00:00,7020.377826981
2022-01-17 00:00:00,7018.695745212
2022-01-18 00:00:00,7017.014066471
2022-01-19 00:00:00,7015.332790659
2022-01-20 00:00:00,7013.651917681
2022-01-21 00:00:00,7011.971447440
2022-01-22 00:00:00,7010.291379838
2022-01-23 00:00:00,7008.611714782
2022-01-24 00:00:00,7006.932452173
2022-01-25 00:00:00,7005.253591915
2022-01-26 00:00:00,7003.575133911
2022-01-27 00:00:00,7001.897078066
2022-01-28 00:00:00,7000.219424284
2022-01-29 00:00:00,6998.542172466
2022-01-30 00:00:00,6996.865322518
2022-01-31 00:00:00,6995.188874343
2022-02-01 00:00:00,6993.512827845
2022-02-02 00:00:00,6991.837182927
2022-02-03 00:00:00,6990.161939495
2022-02-04 00:00:00,6988.487097449
2022-02-05 00:00:00,6986.812656696
2022-02-06 00:00:00,6985.138617139
2022-02-07 00:00:00,6983.464978682
2022-02-08 00:00:00,6981.791741227
2022-02-09 00:00:00,6980.118904681
2022-02-10 00:00:00,6978.446468946
2022-02-11 00:00:00,6976.774433926
2022-02-12 00:00:00,6975.102799527
2022-02-13 00:00:00,6973.431565649
2022-02-14 00:00:00,6971.760732200
2022-02-15 00:00:00,6970.090299083
2022-02-16 00:00:00,6968.420266200
2022-02-17 00:00:00,6966.750633458
2022-02-18 00:00:00,6965.081400759
2022-02-19 00:00:00,6963.412568008
2022-02-20 00:00:00,6961.744135110
2022-02-21 00:00:00,6960.076101968
2022-02-22 00:00:00,6958.408468486
2022-02-23 00:00:00,6956.741234569
2022-02-24 00:00:00,6955.074400122
2022-02-25 00:00:00,6953.407965047
2022-02-26 00:00:00,6951.741929250
2022-02-27 00:00:00,6950.076292636
2022-02-28 00:00:00,6948.411055107
2022-03-01 00:00:00,6946.746216570
2022-03-02 00:00:00,6945.081776927
2022-03-03 00:00:00,6943.417736084
2022-03-04 00:00:00,6941.754093945
2022-03-05 00:00:00,6940.090850414
2022-03-06 00:00:00,6938.428005397
2022-03-07 00:00:00,6936.765558797
2022-03-08 00:00:00,6935.103510519
2022-03-09 00:00:00,6933.441860468
2022-03-10 00:00:00,6931.780608547
2022-03-11 00:00:00,6930.119754663
2022-03-12 00:00:00,6928.459298719
2022-03-13 00:00:00,6926.799240620
2022-03-14 00:00:00,6925.139580270
2022-03-15 00:00:00,6923.480317576
2022-03-16 00:00:00,6921.821452440
2022-03-17 00:00:00,6920.162984769
2022-03-18 00:00:00,6918.504914465
2022-03-19 00:00:00,6916.847241436
2022-03-20 00:00:00,6915.189965584
2022-03-21 00:00:00,6913.533086816
2022-03-22 00:00:00,6911.876605036
2022-03-23 00:00:00,6910.220520149
2022-03-24 00:00:00,6908.564832059
2022-03-25 00:00:00,6906.909540672
2022-03-26 00:00:00,6905.254645892
2022-03-27 00:00:00,6903.600147627
2022-03-28 00:00:00,6901.946045776
2022-03-29 00:00:00,6900.292340251
2022-03-30 00:00:00,6898.639030952
2022-03-31 00:00:00,6896.986117785
2022-04-01 00:00:00,6895.333600658
2022-04-02 00:00:00,6893.681479472
2022-04-03 00:00:00,6892.029754135
2022-04-04 00:00:00,6890.378424551
2022-04-05 00:00:00,6888.727490625
2022-04-06 00:00:00,6887.076952263
2022-04-07 00:00:00,6885.426809370
2022-04-08 00:00:00,6883.777061850
2022-04-09 00:00:00,6882.127709611
2022-04-10 00:00:00,6880.478752556
2022-04-11 00:00:00,6878.830190590
2022-04-12 00:00:00,6877.182023620
2022-04-13 00:00:00,6875.534251551
2022-04-14 00:00:00,6873.886874287
2022-04-15 00:00:00,6872.239891735
2022-04-16 00:00:00,6870.593303800
2022-04-17 00:00:00,6868.947110388
2022-04-18 00:00:00,6867.301311402
2022-04-19 00:00:00,6865.655906750
2022-04-20 00:00:00,6864.010896338
2022-04-21 00:00:00,6862.366280068
2022-04-22 00:00:00,6860.722057850
2022-04-23 00:00:00,6859.078229586
